image,mask
volume-87_396.png,segmentation-87_lesionmask_396.png
volume-96_431.png,segmentation-96_lesionmask_431.png
volume-101_17.png,segmentation-101_lesionmask_17.png
volume-99_31.png,segmentation-99_lesionmask_31.png
volume-10_101.png,segmentation-10_lesionmask_101.png
volume-117_498.png,segmentation-117_lesionmask_498.png
volume-27_167.png,segmentation-27_lesionmask_167.png
volume-98_324.png,segmentation-98_lesionmask_324.png
volume-102_319.png,segmentation-102_lesionmask_319.png
volume-6_77.png,segmentation-6_lesionmask_77.png
volume-130_457.png,segmentation-130_lesionmask_457.png
volume-111_377.png,segmentation-111_lesionmask_377.png
volume-90_613.png,segmentation-90_lesionmask_613.png
volume-84_452.png,segmentation-84_lesionmask_452.png
volume-89_303.png,segmentation-89_lesionmask_303.png
volume-93_535.png,segmentation-93_lesionmask_535.png
volume-82_392.png,segmentation-82_lesionmask_392.png
volume-94_418.png,segmentation-94_lesionmask_418.png
volume-6_203.png,segmentation-6_lesionmask_203.png
volume-129_249.png,segmentation-129_lesionmask_249.png
volume-95_294.png,segmentation-95_lesionmask_294.png
volume-117_516.png,segmentation-117_lesionmask_516.png
volume-84_23.png,segmentation-84_lesionmask_23.png
volume-92_424.png,segmentation-92_lesionmask_424.png
volume-39_164.png,segmentation-39_lesionmask_164.png
volume-100_586.png,segmentation-100_lesionmask_586.png
volume-65_476.png,segmentation-65_lesionmask_476.png
volume-27_435.png,segmentation-27_lesionmask_435.png
volume-65_426.png,segmentation-65_lesionmask_426.png
volume-82_386.png,segmentation-82_lesionmask_386.png
volume-109_327.png,segmentation-109_lesionmask_327.png
volume-49_180.png,segmentation-49_lesionmask_180.png
volume-6_448.png,segmentation-6_lesionmask_448.png
volume-116_505.png,segmentation-116_lesionmask_505.png
volume-127_855.png,segmentation-127_lesionmask_855.png
volume-16_683.png,segmentation-16_lesionmask_683.png
volume-93_110.png,segmentation-93_lesionmask_110.png
volume-58_208.png,segmentation-58_lesionmask_208.png
volume-98_591.png,segmentation-98_lesionmask_591.png
volume-7_111.png,segmentation-7_lesionmask_111.png
volume-117_481.png,segmentation-117_lesionmask_481.png
volume-116_517.png,segmentation-116_lesionmask_517.png
volume-126_358.png,segmentation-126_lesionmask_358.png
volume-18_637.png,segmentation-18_lesionmask_637.png
volume-93_447.png,segmentation-93_lesionmask_447.png
volume-25_169.png,segmentation-25_lesionmask_169.png
volume-121_416.png,segmentation-121_lesionmask_416.png
volume-110_478.png,segmentation-110_lesionmask_478.png
volume-18_184.png,segmentation-18_lesionmask_184.png
volume-117_73.png,segmentation-117_lesionmask_73.png
volume-2_126.png,segmentation-2_lesionmask_126.png
volume-107_364.png,segmentation-107_lesionmask_364.png
volume-113_441.png,segmentation-113_lesionmask_441.png
volume-87_354.png,segmentation-87_lesionmask_354.png
volume-102_118.png,segmentation-102_lesionmask_118.png
volume-123_284.png,segmentation-123_lesionmask_284.png
volume-87_444.png,segmentation-87_lesionmask_444.png
volume-40_98.png,segmentation-40_lesionmask_98.png
volume-127_88.png,segmentation-127_lesionmask_88.png
volume-94_780.png,segmentation-94_lesionmask_780.png
volume-39_36.png,segmentation-39_lesionmask_36.png
volume-93_473.png,segmentation-93_lesionmask_473.png
volume-113_114.png,segmentation-113_lesionmask_114.png
volume-28_117.png,segmentation-28_lesionmask_117.png
volume-4_105.png,segmentation-4_lesionmask_105.png
volume-101_607.png,segmentation-101_lesionmask_607.png
volume-71_67.png,segmentation-71_lesionmask_67.png
volume-17_414.png,segmentation-17_lesionmask_414.png
volume-98_94.png,segmentation-98_lesionmask_94.png
volume-1_83.png,segmentation-1_lesionmask_83.png
volume-2_7.png,segmentation-2_lesionmask_7.png
volume-50_17.png,segmentation-50_lesionmask_17.png
volume-82_402.png,segmentation-82_lesionmask_402.png
volume-19_477.png,segmentation-19_lesionmask_477.png
volume-83_856.png,segmentation-83_lesionmask_856.png
volume-8_488.png,segmentation-8_lesionmask_488.png
volume-97_489.png,segmentation-97_lesionmask_489.png
volume-115_624.png,segmentation-115_lesionmask_624.png
volume-115_576.png,segmentation-115_lesionmask_576.png
volume-2_480.png,segmentation-2_lesionmask_480.png
volume-19_392.png,segmentation-19_lesionmask_392.png
volume-13_371.png,segmentation-13_lesionmask_371.png
volume-65_208.png,segmentation-65_lesionmask_208.png
volume-84_502.png,segmentation-84_lesionmask_502.png
volume-64_183.png,segmentation-64_lesionmask_183.png
volume-26_631.png,segmentation-26_lesionmask_631.png
volume-84_590.png,segmentation-84_lesionmask_590.png
volume-26_100.png,segmentation-26_lesionmask_100.png
volume-94_93.png,segmentation-94_lesionmask_93.png
volume-14_61.png,segmentation-14_lesionmask_61.png
volume-39_78.png,segmentation-39_lesionmask_78.png
volume-107_738.png,segmentation-107_lesionmask_738.png
volume-109_452.png,segmentation-109_lesionmask_452.png
volume-100_561.png,segmentation-100_lesionmask_561.png
volume-18_285.png,segmentation-18_lesionmask_285.png
volume-84_627.png,segmentation-84_lesionmask_627.png
volume-4_533.png,segmentation-4_lesionmask_533.png
volume-129_253.png,segmentation-129_lesionmask_253.png
volume-3_525.png,segmentation-3_lesionmask_525.png
volume-92_802.png,segmentation-92_lesionmask_802.png
volume-100_231.png,segmentation-100_lesionmask_231.png
volume-80_145.png,segmentation-80_lesionmask_145.png
volume-87_40.png,segmentation-87_lesionmask_40.png
volume-11_19.png,segmentation-11_lesionmask_19.png
volume-84_568.png,segmentation-84_lesionmask_568.png
volume-130_396.png,segmentation-130_lesionmask_396.png
volume-88_104.png,segmentation-88_lesionmask_104.png
volume-13_224.png,segmentation-13_lesionmask_224.png
volume-22_134.png,segmentation-22_lesionmask_134.png
volume-25_320.png,segmentation-25_lesionmask_320.png
volume-52_118.png,segmentation-52_lesionmask_118.png
volume-42_52.png,segmentation-42_lesionmask_52.png
volume-40_66.png,segmentation-40_lesionmask_66.png
volume-114_529.png,segmentation-114_lesionmask_529.png
volume-12_19.png,segmentation-12_lesionmask_19.png
volume-106_537.png,segmentation-106_lesionmask_537.png
volume-115_615.png,segmentation-115_lesionmask_615.png
volume-92_104.png,segmentation-92_lesionmask_104.png
volume-93_294.png,segmentation-93_lesionmask_294.png
volume-94_633.png,segmentation-94_lesionmask_633.png
volume-124_111.png,segmentation-124_lesionmask_111.png
volume-17_95.png,segmentation-17_lesionmask_95.png
volume-23_18.png,segmentation-23_lesionmask_18.png
volume-18_715.png,segmentation-18_lesionmask_715.png
volume-121_454.png,segmentation-121_lesionmask_454.png
volume-130_386.png,segmentation-130_lesionmask_386.png
volume-104_425.png,segmentation-104_lesionmask_425.png
volume-100_454.png,segmentation-100_lesionmask_454.png
volume-118_231.png,segmentation-118_lesionmask_231.png
volume-88_481.png,segmentation-88_lesionmask_481.png
volume-11_448.png,segmentation-11_lesionmask_448.png
volume-100_348.png,segmentation-100_lesionmask_348.png
volume-88_405.png,segmentation-88_lesionmask_405.png
volume-113_349.png,segmentation-113_lesionmask_349.png
volume-105_49.png,segmentation-105_lesionmask_49.png
volume-10_460.png,segmentation-10_lesionmask_460.png
volume-112_201.png,segmentation-112_lesionmask_201.png
volume-68_128.png,segmentation-68_lesionmask_128.png
volume-15_331.png,segmentation-15_lesionmask_331.png
volume-70_275.png,segmentation-70_lesionmask_275.png
volume-52_130.png,segmentation-52_lesionmask_130.png
volume-3_271.png,segmentation-3_lesionmask_271.png
volume-84_388.png,segmentation-84_lesionmask_388.png
volume-99_205.png,segmentation-99_lesionmask_205.png
volume-14_344.png,segmentation-14_lesionmask_344.png
volume-90_551.png,segmentation-90_lesionmask_551.png
volume-53_11.png,segmentation-53_lesionmask_11.png
volume-12_414.png,segmentation-12_lesionmask_414.png
volume-43_87.png,segmentation-43_lesionmask_87.png
volume-89_82.png,segmentation-89_lesionmask_82.png
volume-89_339.png,segmentation-89_lesionmask_339.png
volume-100_444.png,segmentation-100_lesionmask_444.png
volume-60_205.png,segmentation-60_lesionmask_205.png
volume-93_450.png,segmentation-93_lesionmask_450.png
volume-126_210.png,segmentation-126_lesionmask_210.png
volume-8_135.png,segmentation-8_lesionmask_135.png
volume-98_506.png,segmentation-98_lesionmask_506.png
volume-104_289.png,segmentation-104_lesionmask_289.png
volume-119_131.png,segmentation-119_lesionmask_131.png
volume-90_448.png,segmentation-90_lesionmask_448.png
volume-2_12.png,segmentation-2_lesionmask_12.png
volume-116_557.png,segmentation-116_lesionmask_557.png
volume-18_71.png,segmentation-18_lesionmask_71.png
volume-23_230.png,segmentation-23_lesionmask_230.png
volume-128_389.png,segmentation-128_lesionmask_389.png
volume-90_268.png,segmentation-90_lesionmask_268.png
volume-103_141.png,segmentation-103_lesionmask_141.png
volume-112_498.png,segmentation-112_lesionmask_498.png
volume-93_479.png,segmentation-93_lesionmask_479.png
volume-84_339.png,segmentation-84_lesionmask_339.png
volume-23_187.png,segmentation-23_lesionmask_187.png
volume-83_432.png,segmentation-83_lesionmask_432.png
volume-20_488.png,segmentation-20_lesionmask_488.png
volume-111_113.png,segmentation-111_lesionmask_113.png
volume-98_553.png,segmentation-98_lesionmask_553.png
volume-88_725.png,segmentation-88_lesionmask_725.png
volume-20_457.png,segmentation-20_lesionmask_457.png
volume-113_420.png,segmentation-113_lesionmask_420.png
volume-113_436.png,segmentation-113_lesionmask_436.png
volume-100_578.png,segmentation-100_lesionmask_578.png
volume-110_523.png,segmentation-110_lesionmask_523.png
volume-52_113.png,segmentation-52_lesionmask_113.png
volume-4_370.png,segmentation-4_lesionmask_370.png
volume-116_578.png,segmentation-116_lesionmask_578.png
volume-88_218.png,segmentation-88_lesionmask_218.png
volume-93_440.png,segmentation-93_lesionmask_440.png
volume-113_468.png,segmentation-113_lesionmask_468.png
volume-8_475.png,segmentation-8_lesionmask_475.png
volume-97_607.png,segmentation-97_lesionmask_607.png
volume-113_559.png,segmentation-113_lesionmask_559.png
volume-130_390.png,segmentation-130_lesionmask_390.png
volume-86_213.png,segmentation-86_lesionmask_213.png
volume-94_564.png,segmentation-94_lesionmask_564.png
volume-122_210.png,segmentation-122_lesionmask_210.png
volume-111_352.png,segmentation-111_lesionmask_352.png
volume-114_577.png,segmentation-114_lesionmask_577.png
volume-96_566.png,segmentation-96_lesionmask_566.png
volume-33_58.png,segmentation-33_lesionmask_58.png
volume-7_417.png,segmentation-7_lesionmask_417.png
volume-17_51.png,segmentation-17_lesionmask_51.png
volume-47_218.png,segmentation-47_lesionmask_218.png
volume-43_36.png,segmentation-43_lesionmask_36.png
volume-101_638.png,segmentation-101_lesionmask_638.png
volume-113_444.png,segmentation-113_lesionmask_444.png
volume-11_154.png,segmentation-11_lesionmask_154.png
volume-111_210.png,segmentation-111_lesionmask_210.png
volume-20_231.png,segmentation-20_lesionmask_231.png
volume-37_54.png,segmentation-37_lesionmask_54.png
volume-100_493.png,segmentation-100_lesionmask_493.png
volume-113_545.png,segmentation-113_lesionmask_545.png
volume-104_479.png,segmentation-104_lesionmask_479.png
volume-4_175.png,segmentation-4_lesionmask_175.png
volume-100_537.png,segmentation-100_lesionmask_537.png
volume-94_479.png,segmentation-94_lesionmask_479.png
volume-85_406.png,segmentation-85_lesionmask_406.png
volume-107_402.png,segmentation-107_lesionmask_402.png
volume-52_137.png,segmentation-52_lesionmask_137.png
volume-39_24.png,segmentation-39_lesionmask_24.png
volume-6_372.png,segmentation-6_lesionmask_372.png
volume-27_494.png,segmentation-27_lesionmask_494.png
volume-105_91.png,segmentation-105_lesionmask_91.png
volume-108_283.png,segmentation-108_lesionmask_283.png
volume-84_307.png,segmentation-84_lesionmask_307.png
volume-19_457.png,segmentation-19_lesionmask_457.png
volume-89_407.png,segmentation-89_lesionmask_407.png
volume-20_115.png,segmentation-20_lesionmask_115.png
volume-99_545.png,segmentation-99_lesionmask_545.png
volume-90_348.png,segmentation-90_lesionmask_348.png
volume-61_102.png,segmentation-61_lesionmask_102.png
volume-14_360.png,segmentation-14_lesionmask_360.png
volume-90_363.png,segmentation-90_lesionmask_363.png
volume-26_451.png,segmentation-26_lesionmask_451.png
volume-4_473.png,segmentation-4_lesionmask_473.png
volume-113_796.png,segmentation-113_lesionmask_796.png
volume-90_405.png,segmentation-90_lesionmask_405.png
volume-56_153.png,segmentation-56_lesionmask_153.png
volume-60_0.png,segmentation-60_lesionmask_0.png
volume-122_230.png,segmentation-122_lesionmask_230.png
volume-13_342.png,segmentation-13_lesionmask_342.png
volume-91_406.png,segmentation-91_lesionmask_406.png
volume-24_204.png,segmentation-24_lesionmask_204.png
volume-101_521.png,segmentation-101_lesionmask_521.png
volume-98_273.png,segmentation-98_lesionmask_273.png
volume-110_414.png,segmentation-110_lesionmask_414.png
volume-16_365.png,segmentation-16_lesionmask_365.png
volume-85_423.png,segmentation-85_lesionmask_423.png
volume-85_201.png,segmentation-85_lesionmask_201.png
volume-80_165.png,segmentation-80_lesionmask_165.png
volume-97_478.png,segmentation-97_lesionmask_478.png
volume-118_61.png,segmentation-118_lesionmask_61.png
volume-113_480.png,segmentation-113_lesionmask_480.png
volume-129_119.png,segmentation-129_lesionmask_119.png
volume-98_510.png,segmentation-98_lesionmask_510.png
volume-11_166.png,segmentation-11_lesionmask_166.png
volume-26_316.png,segmentation-26_lesionmask_316.png
volume-86_479.png,segmentation-86_lesionmask_479.png
volume-80_157.png,segmentation-80_lesionmask_157.png
volume-96_548.png,segmentation-96_lesionmask_548.png
volume-125_217.png,segmentation-125_lesionmask_217.png
volume-62_14.png,segmentation-62_lesionmask_14.png
volume-103_587.png,segmentation-103_lesionmask_587.png
volume-124_197.png,segmentation-124_lesionmask_197.png
volume-116_396.png,segmentation-116_lesionmask_396.png
volume-100_635.png,segmentation-100_lesionmask_635.png
volume-130_572.png,segmentation-130_lesionmask_572.png
volume-11_457.png,segmentation-11_lesionmask_457.png
volume-99_461.png,segmentation-99_lesionmask_461.png
volume-113_631.png,segmentation-113_lesionmask_631.png
volume-96_633.png,segmentation-96_lesionmask_633.png
volume-84_260.png,segmentation-84_lesionmask_260.png
volume-97_495.png,segmentation-97_lesionmask_495.png
volume-128_489.png,segmentation-128_lesionmask_489.png
volume-87_858.png,segmentation-87_lesionmask_858.png
volume-98_550.png,segmentation-98_lesionmask_550.png
volume-102_338.png,segmentation-102_lesionmask_338.png
volume-95_146.png,segmentation-95_lesionmask_146.png
volume-100_395.png,segmentation-100_lesionmask_395.png
volume-93_334.png,segmentation-93_lesionmask_334.png
volume-48_29.png,segmentation-48_lesionmask_29.png
volume-116_356.png,segmentation-116_lesionmask_356.png
volume-8_252.png,segmentation-8_lesionmask_252.png
volume-116_426.png,segmentation-116_lesionmask_426.png
volume-9_419.png,segmentation-9_lesionmask_419.png
volume-60_58.png,segmentation-60_lesionmask_58.png
volume-98_617.png,segmentation-98_lesionmask_617.png
volume-43_41.png,segmentation-43_lesionmask_41.png
volume-60_41.png,segmentation-60_lesionmask_41.png
volume-83_564.png,segmentation-83_lesionmask_564.png
volume-98_622.png,segmentation-98_lesionmask_622.png
volume-50_91.png,segmentation-50_lesionmask_91.png
volume-115_125.png,segmentation-115_lesionmask_125.png
volume-120_339.png,segmentation-120_lesionmask_339.png
volume-108_853.png,segmentation-108_lesionmask_853.png
volume-15_157.png,segmentation-15_lesionmask_157.png
volume-13_399.png,segmentation-13_lesionmask_399.png
volume-84_623.png,segmentation-84_lesionmask_623.png
volume-99_375.png,segmentation-99_lesionmask_375.png
volume-18_33.png,segmentation-18_lesionmask_33.png
volume-46_62.png,segmentation-46_lesionmask_62.png
volume-29_153.png,segmentation-29_lesionmask_153.png
volume-109_484.png,segmentation-109_lesionmask_484.png
volume-88_331.png,segmentation-88_lesionmask_331.png
volume-99_29.png,segmentation-99_lesionmask_29.png
volume-110_510.png,segmentation-110_lesionmask_510.png
volume-92_98.png,segmentation-92_lesionmask_98.png
volume-3_238.png,segmentation-3_lesionmask_238.png
volume-19_143.png,segmentation-19_lesionmask_143.png
volume-15_186.png,segmentation-15_lesionmask_186.png
volume-93_454.png,segmentation-93_lesionmask_454.png
volume-6_380.png,segmentation-6_lesionmask_380.png
volume-90_455.png,segmentation-90_lesionmask_455.png
volume-76_138.png,segmentation-76_lesionmask_138.png
volume-11_411.png,segmentation-11_lesionmask_411.png
volume-130_574.png,segmentation-130_lesionmask_574.png
volume-96_530.png,segmentation-96_lesionmask_530.png
volume-102_502.png,segmentation-102_lesionmask_502.png
volume-56_36.png,segmentation-56_lesionmask_36.png
volume-118_353.png,segmentation-118_lesionmask_353.png
volume-48_30.png,segmentation-48_lesionmask_30.png
volume-127_945.png,segmentation-127_lesionmask_945.png
volume-104_670.png,segmentation-104_lesionmask_670.png
volume-121_315.png,segmentation-121_lesionmask_315.png
volume-49_148.png,segmentation-49_lesionmask_148.png
volume-22_208.png,segmentation-22_lesionmask_208.png
volume-44_82.png,segmentation-44_lesionmask_82.png
volume-96_555.png,segmentation-96_lesionmask_555.png
volume-116_93.png,segmentation-116_lesionmask_93.png
volume-100_571.png,segmentation-100_lesionmask_571.png
volume-95_763.png,segmentation-95_lesionmask_763.png
volume-97_633.png,segmentation-97_lesionmask_633.png
volume-101_581.png,segmentation-101_lesionmask_581.png
volume-90_431.png,segmentation-90_lesionmask_431.png
volume-111_629.png,segmentation-111_lesionmask_629.png
volume-116_569.png,segmentation-116_lesionmask_569.png
volume-9_499.png,segmentation-9_lesionmask_499.png
volume-98_614.png,segmentation-98_lesionmask_614.png
volume-85_416.png,segmentation-85_lesionmask_416.png
volume-53_65.png,segmentation-53_lesionmask_65.png
volume-83_686.png,segmentation-83_lesionmask_686.png
volume-108_449.png,segmentation-108_lesionmask_449.png
volume-99_391.png,segmentation-99_lesionmask_391.png
volume-84_496.png,segmentation-84_lesionmask_496.png
volume-92_808.png,segmentation-92_lesionmask_808.png
volume-124_312.png,segmentation-124_lesionmask_312.png
volume-91_104.png,segmentation-91_lesionmask_104.png
volume-105_130.png,segmentation-105_lesionmask_130.png
volume-33_62.png,segmentation-33_lesionmask_62.png
volume-56_203.png,segmentation-56_lesionmask_203.png
volume-105_734.png,segmentation-105_lesionmask_734.png
volume-13_279.png,segmentation-13_lesionmask_279.png
volume-93_431.png,segmentation-93_lesionmask_431.png
volume-11_309.png,segmentation-11_lesionmask_309.png
volume-25_135.png,segmentation-25_lesionmask_135.png
volume-101_649.png,segmentation-101_lesionmask_649.png
volume-2_459.png,segmentation-2_lesionmask_459.png
volume-100_443.png,segmentation-100_lesionmask_443.png
volume-93_667.png,segmentation-93_lesionmask_667.png
volume-104_577.png,segmentation-104_lesionmask_577.png
volume-117_510.png,segmentation-117_lesionmask_510.png
volume-18_397.png,segmentation-18_lesionmask_397.png
volume-16_306.png,segmentation-16_lesionmask_306.png
volume-97_319.png,segmentation-97_lesionmask_319.png
volume-87_642.png,segmentation-87_lesionmask_642.png
volume-94_468.png,segmentation-94_lesionmask_468.png
volume-98_580.png,segmentation-98_lesionmask_580.png
volume-130_379.png,segmentation-130_lesionmask_379.png
volume-18_412.png,segmentation-18_lesionmask_412.png
volume-128_401.png,segmentation-128_lesionmask_401.png
volume-100_449.png,segmentation-100_lesionmask_449.png
volume-90_325.png,segmentation-90_lesionmask_325.png
volume-126_398.png,segmentation-126_lesionmask_398.png
volume-115_56.png,segmentation-115_lesionmask_56.png
volume-39_178.png,segmentation-39_lesionmask_178.png
volume-24_207.png,segmentation-24_lesionmask_207.png
volume-35_61.png,segmentation-35_lesionmask_61.png
volume-125_208.png,segmentation-125_lesionmask_208.png
volume-116_627.png,segmentation-116_lesionmask_627.png
volume-106_51.png,segmentation-106_lesionmask_51.png
volume-48_111.png,segmentation-48_lesionmask_111.png
volume-100_485.png,segmentation-100_lesionmask_485.png
volume-83_72.png,segmentation-83_lesionmask_72.png
volume-8_115.png,segmentation-8_lesionmask_115.png
volume-11_283.png,segmentation-11_lesionmask_283.png
volume-9_503.png,segmentation-9_lesionmask_503.png
volume-126_129.png,segmentation-126_lesionmask_129.png
volume-88_463.png,segmentation-88_lesionmask_463.png
volume-19_137.png,segmentation-19_lesionmask_137.png
volume-96_473.png,segmentation-96_lesionmask_473.png
volume-125_260.png,segmentation-125_lesionmask_260.png
volume-100_448.png,segmentation-100_lesionmask_448.png
volume-74_65.png,segmentation-74_lesionmask_65.png
volume-128_516.png,segmentation-128_lesionmask_516.png
volume-84_319.png,segmentation-84_lesionmask_319.png
volume-63_89.png,segmentation-63_lesionmask_89.png
volume-4_397.png,segmentation-4_lesionmask_397.png
volume-24_57.png,segmentation-24_lesionmask_57.png
volume-6_464.png,segmentation-6_lesionmask_464.png
volume-92_233.png,segmentation-92_lesionmask_233.png
volume-112_458.png,segmentation-112_lesionmask_458.png
volume-100_525.png,segmentation-100_lesionmask_525.png
volume-9_356.png,segmentation-9_lesionmask_356.png
volume-94_622.png,segmentation-94_lesionmask_622.png
volume-116_424.png,segmentation-116_lesionmask_424.png
volume-10_317.png,segmentation-10_lesionmask_317.png
volume-65_104.png,segmentation-65_lesionmask_104.png
volume-107_362.png,segmentation-107_lesionmask_362.png
volume-20_528.png,segmentation-20_lesionmask_528.png
volume-105_643.png,segmentation-105_lesionmask_643.png
volume-86_278.png,segmentation-86_lesionmask_278.png
volume-51_186.png,segmentation-51_lesionmask_186.png
volume-86_469.png,segmentation-86_lesionmask_469.png
volume-84_218.png,segmentation-84_lesionmask_218.png
volume-41_75.png,segmentation-41_lesionmask_75.png
volume-88_383.png,segmentation-88_lesionmask_383.png
volume-0_18.png,segmentation-0_lesionmask_18.png
volume-103_528.png,segmentation-103_lesionmask_528.png
volume-93_405.png,segmentation-93_lesionmask_405.png
volume-2_476.png,segmentation-2_lesionmask_476.png
volume-129_178.png,segmentation-129_lesionmask_178.png
volume-105_459.png,segmentation-105_lesionmask_459.png
volume-4_374.png,segmentation-4_lesionmask_374.png
volume-124_208.png,segmentation-124_lesionmask_208.png
volume-84_552.png,segmentation-84_lesionmask_552.png
volume-4_498.png,segmentation-4_lesionmask_498.png
volume-94_63.png,segmentation-94_lesionmask_63.png
volume-86_161.png,segmentation-86_lesionmask_161.png
volume-16_396.png,segmentation-16_lesionmask_396.png
volume-20_166.png,segmentation-20_lesionmask_166.png
volume-95_361.png,segmentation-95_lesionmask_361.png
volume-43_60.png,segmentation-43_lesionmask_60.png
volume-130_463.png,segmentation-130_lesionmask_463.png
volume-84_512.png,segmentation-84_lesionmask_512.png
volume-60_197.png,segmentation-60_lesionmask_197.png
volume-12_420.png,segmentation-12_lesionmask_420.png
volume-74_92.png,segmentation-74_lesionmask_92.png
volume-116_600.png,segmentation-116_lesionmask_600.png
volume-84_482.png,segmentation-84_lesionmask_482.png
volume-107_702.png,segmentation-107_lesionmask_702.png
volume-129_114.png,segmentation-129_lesionmask_114.png
volume-120_214.png,segmentation-120_lesionmask_214.png
volume-113_439.png,segmentation-113_lesionmask_439.png
volume-23_341.png,segmentation-23_lesionmask_341.png
volume-68_133.png,segmentation-68_lesionmask_133.png
volume-6_172.png,segmentation-6_lesionmask_172.png
volume-100_373.png,segmentation-100_lesionmask_373.png
volume-94_717.png,segmentation-94_lesionmask_717.png
volume-112_653.png,segmentation-112_lesionmask_653.png
volume-8_472.png,segmentation-8_lesionmask_472.png
volume-43_21.png,segmentation-43_lesionmask_21.png
volume-85_498.png,segmentation-85_lesionmask_498.png
volume-4_400.png,segmentation-4_lesionmask_400.png
volume-86_144.png,segmentation-86_lesionmask_144.png
volume-113_180.png,segmentation-113_lesionmask_180.png
volume-122_354.png,segmentation-122_lesionmask_354.png
volume-80_15.png,segmentation-80_lesionmask_15.png
volume-96_605.png,segmentation-96_lesionmask_605.png
volume-66_77.png,segmentation-66_lesionmask_77.png
volume-128_477.png,segmentation-128_lesionmask_477.png
volume-112_452.png,segmentation-112_lesionmask_452.png
volume-126_271.png,segmentation-126_lesionmask_271.png
volume-56_200.png,segmentation-56_lesionmask_200.png
volume-117_299.png,segmentation-117_lesionmask_299.png
volume-69_201.png,segmentation-69_lesionmask_201.png
volume-97_141.png,segmentation-97_lesionmask_141.png
volume-105_139.png,segmentation-105_lesionmask_139.png
volume-116_326.png,segmentation-116_lesionmask_326.png
volume-100_542.png,segmentation-100_lesionmask_542.png
volume-121_303.png,segmentation-121_lesionmask_303.png
volume-75_82.png,segmentation-75_lesionmask_82.png
volume-96_568.png,segmentation-96_lesionmask_568.png
volume-18_335.png,segmentation-18_lesionmask_335.png
volume-87_83.png,segmentation-87_lesionmask_83.png
volume-130_503.png,segmentation-130_lesionmask_503.png
volume-116_565.png,segmentation-116_lesionmask_565.png
volume-9_190.png,segmentation-9_lesionmask_190.png
volume-99_287.png,segmentation-99_lesionmask_287.png
volume-4_454.png,segmentation-4_lesionmask_454.png
volume-113_531.png,segmentation-113_lesionmask_531.png
volume-16_323.png,segmentation-16_lesionmask_323.png
volume-10_353.png,segmentation-10_lesionmask_353.png
volume-46_47.png,segmentation-46_lesionmask_47.png
volume-38_101.png,segmentation-38_lesionmask_101.png
volume-8_109.png,segmentation-8_lesionmask_109.png
volume-84_634.png,segmentation-84_lesionmask_634.png
volume-129_140.png,segmentation-129_lesionmask_140.png
volume-106_752.png,segmentation-106_lesionmask_752.png
volume-99_521.png,segmentation-99_lesionmask_521.png
volume-128_524.png,segmentation-128_lesionmask_524.png
volume-17_293.png,segmentation-17_lesionmask_293.png
volume-92_530.png,segmentation-92_lesionmask_530.png
volume-39_10.png,segmentation-39_lesionmask_10.png
volume-18_87.png,segmentation-18_lesionmask_87.png
volume-110_273.png,segmentation-110_lesionmask_273.png
volume-93_367.png,segmentation-93_lesionmask_367.png
volume-11_399.png,segmentation-11_lesionmask_399.png
volume-108_515.png,segmentation-108_lesionmask_515.png
volume-108_19.png,segmentation-108_lesionmask_19.png
volume-37_110.png,segmentation-37_lesionmask_110.png
volume-128_572.png,segmentation-128_lesionmask_572.png
volume-127_611.png,segmentation-127_lesionmask_611.png
volume-117_384.png,segmentation-117_lesionmask_384.png
volume-123_248.png,segmentation-123_lesionmask_248.png
volume-40_105.png,segmentation-40_lesionmask_105.png
volume-97_593.png,segmentation-97_lesionmask_593.png
volume-106_141.png,segmentation-106_lesionmask_141.png
volume-95_107.png,segmentation-95_lesionmask_107.png
volume-112_164.png,segmentation-112_lesionmask_164.png
volume-51_131.png,segmentation-51_lesionmask_131.png
volume-3_8.png,segmentation-3_lesionmask_8.png
volume-61_150.png,segmentation-61_lesionmask_150.png
volume-14_371.png,segmentation-14_lesionmask_371.png
volume-118_208.png,segmentation-118_lesionmask_208.png
volume-115_681.png,segmentation-115_lesionmask_681.png
volume-102_278.png,segmentation-102_lesionmask_278.png
volume-37_102.png,segmentation-37_lesionmask_102.png
volume-125_22.png,segmentation-125_lesionmask_22.png
volume-130_441.png,segmentation-130_lesionmask_441.png
volume-48_153.png,segmentation-48_lesionmask_153.png
volume-7_363.png,segmentation-7_lesionmask_363.png
volume-106_87.png,segmentation-106_lesionmask_87.png
volume-106_434.png,segmentation-106_lesionmask_434.png
volume-13_46.png,segmentation-13_lesionmask_46.png
volume-61_128.png,segmentation-61_lesionmask_128.png
volume-109_14.png,segmentation-109_lesionmask_14.png
volume-82_418.png,segmentation-82_lesionmask_418.png
volume-88_611.png,segmentation-88_lesionmask_611.png
volume-25_278.png,segmentation-25_lesionmask_278.png
volume-129_334.png,segmentation-129_lesionmask_334.png
volume-57_44.png,segmentation-57_lesionmask_44.png
volume-28_112.png,segmentation-28_lesionmask_112.png
volume-114_375.png,segmentation-114_lesionmask_375.png
volume-78_150.png,segmentation-78_lesionmask_150.png
volume-46_36.png,segmentation-46_lesionmask_36.png
volume-110_493.png,segmentation-110_lesionmask_493.png
volume-18_813.png,segmentation-18_lesionmask_813.png
volume-81_302.png,segmentation-81_lesionmask_302.png
volume-21_386.png,segmentation-21_lesionmask_386.png
volume-96_638.png,segmentation-96_lesionmask_638.png
